po_number,supplier_id,supplier_name,part_number,expected_date,received_date,qty_ordered,qty_received,inbound_lead_time_days,discrepancy_qty
PO11799,SUP-002,Supplier B,AX-4312,2024-11-26,2024-12-04,208,195,8,13
PO11800,SUP-001,Supplier A,BR-2208,2024-08-18,2024-08-20,334,320,2,14
PO11801,SUP-001,Supplier A,CL-7781,2025-08-09,2025-08-14,205,186,5,19
PO11802,SUP-002,Supplier B,CL-7781,2025-04-21,2025-04-28,329,309,7,20
PO11803,SUP-003,Supplier C,BR-2208,2024-12-28,2025-01-07,159,146,10,13
PO11804,SUP-003,Supplier C,CL-7781,2024-07-13,2024-07-18,195,172,5,23
PO11805,SUP-002,Supplier B,MN-5544,2025-07-16,2025-07-18,177,166,2,11
PO11806,SUP-003,Supplier C,ZX-9910,2024-11-18,2024-11-24,85,50,6,35
PO11807,SUP-002,Supplier B,AX-4312,2025-09-29,2025-10-05,255,240,6,15
PO11808,SUP-002,Supplier B,CL-7781,2024-04-05,2024-04-09,266,235,4,31
PO11809,SUP-002,Supplier B,BR-2208,2024-05-22,2024-05-23,213,194,1,19
PO11810,SUP-003,Supplier C,BR-2208,2025-11-28,2025-11-30,343,341,2,2
PO11811,SUP-001,Supplier A,ZX-9910,2025-10-25,2025-11-01,172,157,7,15
PO11812,SUP-001,Supplier A,ZX-9910,2025-03-06,2025-03-17,198,159,11,39
PO11813,SUP-003,Supplier C,CL-7781,2025-05-14,2025-05-17,280,250,3,30
PO11814,SUP-001,Supplier A,BR-2208,2024-05-09,2024-05-15,386,364,6,22
PO11815,SUP-002,Supplier B,MN-5544,2025-12-12,2025-12-19,95,64,7,31
PO11816,SUP-001,Supplier A,ZX-9910,2025-05-06,2025-05-07,218,185,1,33
PO11817,SUP-003,Supplier C,AX-4312,2025-07-14,2025-07-19,158,132,5,26
PO11818,SUP-003,Supplier C,BR-2208,2025-12-10,2025-12-14,392,353,4,39
PO11819,SUP-002,Supplier B,ZX-9910,2024-05-06,2024-05-17,255,241,11,14
PO11820,SUP-001,Supplier A,BR-2208,2025-03-27,2025-04-07,294,264,11,30
PO11821,SUP-002,Supplier B,ZX-9910,2024-12-23,2024-12-26,322,295,3,27
PO11822,SUP-002,Supplier B,BR-2208,2025-12-30,2026-01-02,159,137,3,22
PO11823,SUP-002,Supplier B,AX-4312,2024-09-23,2024-10-01,300,281,8,19
PO11824,SUP-002,Supplier B,BR-2208,2025-08-03,2025-08-06,182,174,3,8
PO11825,SUP-002,Supplier B,AX-4312,2024-12-17,2024-12-23,144,123,6,21
PO11826,SUP-003,Supplier C,CL-7781,2024-05-28,2024-05-30,374,348,2,26
PO11827,SUP-003,Supplier C,ZX-9910,2025-09-04,2025-09-13,121,121,9,0
PO11828,SUP-002,Supplier B,CL-7781,2025-06-18,2025-06-22,392,361,4,31
PO11829,SUP-003,Supplier C,AX-4312,2024-11-07,2024-11-18,103,80,11,23
PO11830,SUP-001,Supplier A,AX-4312,2024-09-04,2024-09-15,103,78,11,25
PO11831,SUP-001,Supplier A,CL-7781,2024-12-03,2024-12-06,69,67,3,2
PO11832,SUP-003,Supplier C,ZX-9910,2025-03-08,2025-03-09,107,107,1,0
PO11833,SUP-001,Supplier A,BR-2208,2026-01-05,2026-01-06,243,215,1,28
PO11834,SUP-002,Supplier B,CL-7781,2025-07-29,2025-08-02,375,368,4,7
PO11835,SUP-002,Supplier B,ZX-9910,2025-07-19,2025-07-22,210,208,3,2
PO11836,SUP-003,Supplier C,BR-2208,2024-07-31,2024-08-03,246,220,3,26
PO11837,SUP-001,Supplier A,BR-2208,2024-08-05,2024-08-09,158,139,4,19
PO11838,SUP-002,Supplier B,ZX-9910,2025-11-21,2025-11-30,216,213,9,3
PO11839,SUP-001,Supplier A,BR-2208,2025-02-14,2025-02-17,324,287,3,37
PO11840,SUP-003,Supplier C,CL-7781,2026-02-09,2026-02-20,222,210,11,12
PO11841,SUP-002,Supplier B,BR-2208,2024-05-22,2024-05-31,135,108,9,27
PO11842,SUP-002,Supplier B,MN-5544,2025-04-07,2025-04-11,160,139,4,21
PO11843,SUP-003,Supplier C,MN-5544,2025-11-05,2025-11-16,260,253,11,7
PO11844,SUP-002,Supplier B,BR-2208,2024-10-11,2024-10-15,249,224,4,25
PO11845,SUP-003,Supplier C,BR-2208,2025-02-23,2025-02-26,75,53,3,22
PO11846,SUP-001,Supplier A,ZX-9910,2024-11-07,2024-11-18,126,99,11,27
PO11847,SUP-002,Supplier B,CL-7781,2025-01-16,2025-01-25,69,51,9,18
PO11848,SUP-001,Supplier A,AX-4312,2024-12-02,2024-12-09,317,303,7,14
PO11849,SUP-002,Supplier B,MN-5544,2025-02-03,2025-02-10,316,291,7,25
PO11850,SUP-003,Supplier C,CL-7781,2025-03-04,2025-03-14,60,23,10,37
PO11851,SUP-003,Supplier C,ZX-9910,2025-09-27,2025-09-29,324,319,2,5
PO11852,SUP-002,Supplier B,BR-2208,2024-11-04,2024-11-08,279,252,4,27
PO11853,SUP-002,Supplier B,AX-4312,2024-10-09,2024-10-10,281,274,1,7
PO11854,SUP-003,Supplier C,BR-2208,2025-01-21,2025-02-01,101,95,11,6
PO11855,SUP-002,Supplier B,AX-4312,2025-05-05,2025-05-16,366,363,11,3
PO11856,SUP-002,Supplier B,MN-5544,2026-01-18,2026-01-27,203,166,9,37
PO11857,SUP-002,Supplier B,CL-7781,2024-04-08,2024-04-19,100,64,11,36
PO11858,SUP-003,Supplier C,CL-7781,2024-07-07,2024-07-12,137,122,5,15
PO11859,SUP-001,Supplier A,AX-4312,2025-03-02,2025-03-11,318,294,9,24
PO11860,SUP-003,Supplier C,ZX-9910,2025-08-28,2025-09-03,103,100,6,3
PO11861,SUP-003,Supplier C,AX-4312,2025-01-11,2025-01-22,354,348,11,6
PO11862,SUP-001,Supplier A,ZX-9910,2025-08-06,2025-08-16,60,33,10,27
PO11863,SUP-003,Supplier C,ZX-9910,2024-12-09,2024-12-15,264,242,6,22
PO11864,SUP-003,Supplier C,MN-5544,2026-02-26,2026-02-28,77,52,2,25
PO11865,SUP-001,Supplier A,AX-4312,2025-06-14,2025-06-23,103,75,9,28
PO11866,SUP-002,Supplier B,AX-4312,2024-10-30,2024-11-02,213,200,3,13
PO11867,SUP-001,Supplier A,MN-5544,2025-04-03,2025-04-06,335,308,3,27
PO11868,SUP-003,Supplier C,MN-5544,2024-12-08,2024-12-09,257,228,1,29
PO11869,SUP-001,Supplier A,MN-5544,2024-03-06,2024-03-10,142,128,4,14
PO11870,SUP-003,Supplier C,BR-2208,2025-10-12,2025-10-20,266,229,8,37
PO11871,SUP-002,Supplier B,CL-7781,2025-06-06,2025-06-16,96,59,10,37
PO11872,SUP-001,Supplier A,BR-2208,2025-02-28,2025-03-07,266,260,7,6
PO11873,SUP-001,Supplier A,CL-7781,2025-08-16,2025-08-22,386,369,6,17
PO11874,SUP-001,Supplier A,CL-7781,2025-11-24,2025-11-25,218,209,1,9
PO11875,SUP-001,Supplier A,CL-7781,2024-10-13,2024-10-23,355,318,10,37
PO11876,SUP-002,Supplier B,MN-5544,2025-06-25,2025-07-06,357,325,11,32
PO11877,SUP-001,Supplier A,AX-4312,2025-12-06,2025-12-07,285,252,1,33
PO11878,SUP-003,Supplier C,ZX-9910,2024-11-26,2024-11-30,181,156,4,25
PO11879,SUP-003,Supplier C,CL-7781,2025-05-11,2025-05-15,50,44,4,6
PO11880,SUP-001,Supplier A,MN-5544,2025-11-17,2025-11-19,238,204,2,34
PO11881,SUP-002,Supplier B,BR-2208,2024-05-16,2024-05-24,302,279,8,23
PO11882,SUP-003,Supplier C,MN-5544,2024-11-10,2024-11-13,341,315,3,26
PO11883,SUP-002,Supplier B,BR-2208,2024-09-24,2024-10-03,195,168,9,27
PO11884,SUP-003,Supplier C,MN-5544,2026-01-27,2026-01-30,96,66,3,30
PO11885,SUP-003,Supplier C,BR-2208,2025-08-28,2025-09-01,66,28,4,38
PO11886,SUP-002,Supplier B,BR-2208,2024-03-14,2024-03-24,88,85,10,3
PO11887,SUP-002,Supplier B,CL-7781,2025-03-29,2025-04-04,252,251,6,1
PO11888,SUP-003,Supplier C,ZX-9910,2026-02-13,2026-02-17,67,42,4,25
PO11889,SUP-002,Supplier B,MN-5544,2025-10-30,2025-11-04,304,298,5,6
PO11890,SUP-003,Supplier C,BR-2208,2024-04-05,2024-04-06,395,373,1,22
PO11891,SUP-001,Supplier A,MN-5544,2024-07-29,2024-08-08,286,281,10,5
PO11892,SUP-003,Supplier C,AX-4312,2024-08-30,2024-09-05,93,86,6,7
PO11893,SUP-003,Supplier C,MN-5544,2025-04-04,2025-04-12,135,117,8,18
PO11894,SUP-003,Supplier C,CL-7781,2024-05-14,2024-05-19,144,108,5,36
PO11895,SUP-003,Supplier C,AX-4312,2025-10-10,2025-10-19,82,73,9,9
PO11896,SUP-001,Supplier A,AX-4312,2024-03-21,2024-03-26,61,32,5,29
PO11897,SUP-002,Supplier B,AX-4312,2025-06-21,2025-07-02,295,275,11,20
PO11898,SUP-001,Supplier A,BR-2208,2025-03-23,2025-03-30,78,46,7,32
PO11899,SUP-003,Supplier C,AX-4312,2024-10-08,2024-10-19,239,225,11,14
PO11900,SUP-002,Supplier B,MN-5544,2026-01-14,2026-01-16,229,191,2,38
PO11901,SUP-003,Supplier C,ZX-9910,2024-12-05,2024-12-10,221,204,5,17
PO11902,SUP-001,Supplier A,CL-7781,2026-01-25,2026-01-28,184,167,3,17
PO11903,SUP-002,Supplier B,ZX-9910,2025-08-09,2025-08-15,235,203,6,32
PO11904,SUP-002,Supplier B,MN-5544,2025-07-30,2025-08-10,144,134,11,10
PO11905,SUP-002,Supplier B,ZX-9910,2024-08-28,2024-09-01,259,256,4,3
PO11906,SUP-002,Supplier B,CL-7781,2024-05-09,2024-05-10,147,119,1,28
PO11907,SUP-001,Supplier A,AX-4312,2024-07-19,2024-07-27,71,70,8,1
PO11908,SUP-003,Supplier C,AX-4312,2024-04-07,2024-04-13,74,54,6,20
PO11909,SUP-001,Supplier A,CL-7781,2025-12-03,2025-12-10,300,285,7,15
PO11910,SUP-002,Supplier B,BR-2208,2025-07-21,2025-07-28,273,246,7,27
PO11911,SUP-002,Supplier B,MN-5544,2024-06-13,2024-06-16,168,160,3,8
PO11912,SUP-002,Supplier B,BR-2208,2026-02-09,2026-02-19,199,168,10,31
PO11913,SUP-001,Supplier A,AX-4312,2026-01-21,2026-01-26,264,260,5,4
PO11914,SUP-002,Supplier B,BR-2208,2025-12-13,2025-12-23,102,71,10,31
PO11915,SUP-001,Supplier A,BR-2208,2024-06-27,2024-07-08,379,341,11,38
PO11916,SUP-003,Supplier C,BR-2208,2026-01-24,2026-02-03,320,314,10,6
PO11917,SUP-001,Supplier A,AX-4312,2024-04-03,2024-04-14,388,379,11,9
PO11918,SUP-001,Supplier A,MN-5544,2024-11-15,2024-11-18,55,44,3,11
PO11919,SUP-003,Supplier C,BR-2208,2025-12-06,2025-12-12,126,98,6,28
PO11920,SUP-003,Supplier C,MN-5544,2025-09-15,2025-09-18,116,109,3,7
PO11921,SUP-001,Supplier A,CL-7781,2025-09-20,2025-09-28,171,152,8,19
PO11922,SUP-002,Supplier B,BR-2208,2025-09-24,2025-09-28,228,208,4,20
PO11923,SUP-001,Supplier A,BR-2208,2025-03-22,2025-03-25,94,87,3,7
PO11924,SUP-002,Supplier B,ZX-9910,2025-04-09,2025-04-16,65,53,7,12
PO11925,SUP-001,Supplier A,AX-4312,2025-10-21,2025-10-24,58,45,3,13
PO11926,SUP-002,Supplier B,ZX-9910,2024-10-20,2024-10-25,376,362,5,14
PO11927,SUP-002,Supplier B,AX-4312,2024-07-24,2024-07-31,151,118,7,33
PO11928,SUP-003,Supplier C,MN-5544,2024-05-03,2024-05-12,327,304,9,23
PO11929,SUP-001,Supplier A,MN-5544,2025-03-18,2025-03-19,50,41,1,9
PO11930,SUP-002,Supplier B,BR-2208,2024-12-15,2024-12-26,257,250,11,7
PO11931,SUP-001,Supplier A,MN-5544,2025-12-13,2025-12-21,355,344,8,11
PO11932,SUP-002,Supplier B,BR-2208,2024-08-04,2024-08-13,237,212,9,25
PO11933,SUP-002,Supplier B,MN-5544,2025-02-19,2025-02-28,328,323,9,5
PO11934,SUP-002,Supplier B,MN-5544,2024-07-15,2024-07-20,74,57,5,17
PO11935,SUP-001,Supplier A,MN-5544,2025-07-02,2025-07-13,383,356,11,27
PO11936,SUP-002,Supplier B,CL-7781,2025-05-30,2025-06-01,364,337,2,27
PO11937,SUP-003,Supplier C,ZX-9910,2025-08-23,2025-08-26,105,79,3,26
PO11938,SUP-003,Supplier C,BR-2208,2025-02-01,2025-02-10,281,250,9,31
PO11939,SUP-003,Supplier C,AX-4312,2025-01-19,2025-01-23,269,237,4,32
PO11940,SUP-002,Supplier B,ZX-9910,2024-10-31,2024-11-04,351,318,4,33
PO11941,SUP-001,Supplier A,AX-4312,2025-01-10,2025-01-13,55,40,3,15
PO11942,SUP-003,Supplier C,ZX-9910,2025-12-10,2025-12-18,143,131,8,12
PO11943,SUP-001,Supplier A,MN-5544,2024-04-24,2024-04-29,74,55,5,19
PO11944,SUP-001,Supplier A,MN-5544,2025-01-22,2025-01-28,387,370,6,17
PO11945,SUP-002,Supplier B,AX-4312,2025-10-11,2025-10-13,350,339,2,11
PO11946,SUP-002,Supplier B,ZX-9910,2025-09-17,2025-09-19,160,150,2,10
PO11947,SUP-003,Supplier C,AX-4312,2024-09-03,2024-09-06,84,46,3,38
PO11948,SUP-001,Supplier A,BR-2208,2025-09-05,2025-09-10,75,62,5,13
PO11949,SUP-001,Supplier A,AX-4312,2025-08-02,2025-08-08,94,71,6,23
PO11950,SUP-003,Supplier C,ZX-9910,2024-08-14,2024-08-23,242,221,9,21
PO11951,SUP-001,Supplier A,ZX-9910,2025-10-25,2025-11-01,324,307,7,17
PO11952,SUP-001,Supplier A,ZX-9910,2025-11-14,2025-11-21,269,242,7,27
PO11953,SUP-003,Supplier C,BR-2208,2026-02-05,2026-02-16,338,320,11,18
PO11954,SUP-003,Supplier C,BR-2208,2024-07-21,2024-08-01,229,193,11,36
PO11955,SUP-002,Supplier B,BR-2208,2025-12-28,2026-01-07,148,115,10,33
PO11956,SUP-003,Supplier C,MN-5544,2025-05-13,2025-05-16,217,202,3,15
PO11957,SUP-001,Supplier A,CL-7781,2024-09-22,2024-09-28,382,360,6,22
PO11958,SUP-001,Supplier A,ZX-9910,2025-05-18,2025-05-24,199,184,6,15
PO11959,SUP-003,Supplier C,BR-2208,2024-07-25,2024-07-28,222,215,3,7
PO11960,SUP-001,Supplier A,BR-2208,2025-06-13,2025-06-20,263,243,7,20
PO11961,SUP-001,Supplier A,BR-2208,2024-04-05,2024-04-15,281,261,10,20
PO11962,SUP-003,Supplier C,BR-2208,2025-07-29,2025-08-07,114,109,9,5
PO11963,SUP-002,Supplier B,ZX-9910,2025-05-21,2025-05-28,164,142,7,22
PO11964,SUP-001,Supplier A,ZX-9910,2025-07-18,2025-07-29,207,195,11,12
PO11965,SUP-001,Supplier A,AX-4312,2025-04-02,2025-04-13,195,173,11,22
PO11966,SUP-001,Supplier A,AX-4312,2025-03-24,2025-03-25,362,324,1,38
PO11967,SUP-003,Supplier C,MN-5544,2026-02-01,2026-02-08,396,379,7,17
PO11968,SUP-001,Supplier A,MN-5544,2024-08-15,2024-08-23,352,313,8,39
PO11969,SUP-002,Supplier B,MN-5544,2025-05-28,2025-05-31,219,213,3,6
PO11970,SUP-003,Supplier C,AX-4312,2024-08-19,2024-08-21,389,363,2,26
PO11971,SUP-003,Supplier C,AX-4312,2026-02-14,2026-02-20,396,388,6,8
PO11972,SUP-002,Supplier B,BR-2208,2024-10-15,2024-10-20,158,128,5,30
PO11973,SUP-003,Supplier C,MN-5544,2025-08-25,2025-08-30,139,100,5,39
PO11974,SUP-003,Supplier C,CL-7781,2025-03-17,2025-03-18,392,373,1,19
PO11975,SUP-003,Supplier C,BR-2208,2024-09-01,2024-09-06,295,268,5,27
PO11976,SUP-003,Supplier C,MN-5544,2025-10-11,2025-10-12,77,76,1,1
PO11977,SUP-003,Supplier C,ZX-9910,2025-03-04,2025-03-13,107,102,9,5
PO11978,SUP-003,Supplier C,ZX-9910,2025-02-25,2025-03-08,298,261,11,37
PO11979,SUP-002,Supplier B,MN-5544,2025-10-29,2025-11-04,124,111,6,13
PO11980,SUP-003,Supplier C,BR-2208,2024-03-03,2024-03-05,217,215,2,2
PO11981,SUP-001,Supplier A,ZX-9910,2025-08-26,2025-09-02,274,251,7,23
PO11982,SUP-003,Supplier C,AX-4312,2024-09-25,2024-09-28,195,172,3,23
PO11983,SUP-002,Supplier B,BR-2208,2024-10-10,2024-10-13,239,239,3,0
PO11984,SUP-002,Supplier B,CL-7781,2024-09-05,2024-09-09,202,169,4,33
PO11985,SUP-002,Supplier B,MN-5544,2025-10-12,2025-10-21,275,247,9,28
PO11986,SUP-001,Supplier A,BR-2208,2024-04-01,2024-04-04,260,236,3,24
PO11987,SUP-002,Supplier B,AX-4312,2026-01-07,2026-01-13,378,378,6,0
PO11988,SUP-003,Supplier C,MN-5544,2024-10-24,2024-11-03,385,346,10,39
PO11989,SUP-002,Supplier B,ZX-9910,2025-03-31,2025-04-07,83,59,7,24
PO11990,SUP-002,Supplier B,ZX-9910,2024-08-18,2024-08-24,70,65,6,5
PO11991,SUP-001,Supplier A,AX-4312,2025-10-29,2025-11-07,97,59,9,38
PO11992,SUP-003,Supplier C,AX-4312,2025-12-02,2025-12-12,59,30,10,29
PO11993,SUP-003,Supplier C,BR-2208,2025-03-31,2025-04-09,293,276,9,17
PO11994,SUP-002,Supplier B,MN-5544,2024-03-24,2024-04-01,293,285,8,8
PO11995,SUP-002,Supplier B,CL-7781,2024-04-19,2024-04-23,240,201,4,39
PO11996,SUP-002,Supplier B,CL-7781,2025-03-27,2025-04-05,158,150,9,8
PO11997,SUP-002,Supplier B,MN-5544,2025-02-01,2025-02-11,258,243,10,15
PO11998,SUP-003,Supplier C,ZX-9910,2025-01-03,2025-01-06,357,353,3,4
PO11999,SUP-002,Supplier B,AX-4312,2025-08-30,2025-09-06,310,291,7,19
PO12000,SUP-002,Supplier B,CL-7781,2025-11-02,2025-11-04,160,159,2,1
PO12001,SUP-001,Supplier A,AX-4312,2024-08-15,2024-08-19,158,149,4,9
PO12002,SUP-001,Supplier A,ZX-9910,2025-01-12,2025-01-21,57,55,9,2
PO12003,SUP-001,Supplier A,BR-2208,2024-12-09,2024-12-18,166,156,9,10
PO12004,SUP-002,Supplier B,AX-4312,2024-05-01,2024-05-04,347,335,3,12
PO12005,SUP-001,Supplier A,ZX-9910,2024-03-30,2024-04-03,190,179,4,11
PO12006,SUP-001,Supplier A,ZX-9910,2024-09-27,2024-10-02,123,115,5,8
PO12007,SUP-002,Supplier B,BR-2208,2025-06-03,2025-06-07,248,247,4,1
PO12008,SUP-003,Supplier C,BR-2208,2024-05-11,2024-05-17,361,339,6,22
PO12009,SUP-003,Supplier C,AX-4312,2024-03-19,2024-03-26,345,307,7,38
PO12010,SUP-002,Supplier B,BR-2208,2024-04-29,2024-05-04,200,172,5,28
PO12011,SUP-001,Supplier A,BR-2208,2024-08-17,2024-08-27,228,224,10,4
PO12012,SUP-001,Supplier A,ZX-9910,2026-01-18,2026-01-25,272,248,7,24
PO12013,SUP-003,Supplier C,MN-5544,2025-04-19,2025-04-21,325,309,2,16
PO12014,SUP-001,Supplier A,MN-5544,2026-01-01,2026-01-03,202,190,2,12
PO12015,SUP-003,Supplier C,AX-4312,2025-11-15,2025-11-25,269,264,10,5
PO12016,SUP-003,Supplier C,ZX-9910,2025-09-10,2025-09-13,235,201,3,34
PO12017,SUP-001,Supplier A,AX-4312,2025-11-24,2025-11-26,124,105,2,19
PO12018,SUP-001,Supplier A,AX-4312,2025-01-06,2025-01-11,263,245,5,18
PO12019,SUP-003,Supplier C,MN-5544,2026-01-28,2026-02-05,373,359,8,14
PO12020,SUP-002,Supplier B,MN-5544,2024-11-10,2024-11-19,84,71,9,13
PO12021,SUP-002,Supplier B,MN-5544,2024-11-11,2024-11-12,149,143,1,6
PO12022,SUP-003,Supplier C,MN-5544,2024-04-17,2024-04-20,354,330,3,24
PO12023,SUP-001,Supplier A,MN-5544,2024-03-21,2024-03-27,281,274,6,7
PO12024,SUP-001,Supplier A,MN-5544,2025-01-05,2025-01-07,269,254,2,15
PO12025,SUP-002,Supplier B,ZX-9910,2025-06-23,2025-06-27,132,116,4,16
PO12026,SUP-001,Supplier A,CL-7781,2024-11-09,2024-11-16,204,195,7,9
PO12027,SUP-003,Supplier C,BR-2208,2024-04-18,2024-04-20,85,61,2,24
PO12028,SUP-003,Supplier C,AX-4312,2024-08-24,2024-08-30,264,259,6,5
PO12029,SUP-003,Supplier C,AX-4312,2024-08-26,2024-09-04,386,363,9,23
PO12030,SUP-003,Supplier C,CL-7781,2024-07-07,2024-07-18,75,42,11,33
PO12031,SUP-003,Supplier C,BR-2208,2025-09-06,2025-09-09,124,87,3,37
PO12032,SUP-002,Supplier B,BR-2208,2025-03-29,2025-04-01,139,119,3,20
PO12033,SUP-002,Supplier B,BR-2208,2025-04-23,2025-04-29,233,195,6,38
PO12034,SUP-003,Supplier C,BR-2208,2025-06-14,2025-06-25,377,358,11,19
PO12035,SUP-002,Supplier B,MN-5544,2024-12-15,2024-12-21,108,102,6,6
PO12036,SUP-003,Supplier C,ZX-9910,2024-08-22,2024-08-31,158,158,9,0
PO12037,SUP-001,Supplier A,ZX-9910,2024-04-18,2024-04-26,361,358,8,3
PO12038,SUP-001,Supplier A,BR-2208,2025-07-08,2025-07-11,295,256,3,39
PO12039,SUP-001,Supplier A,CL-7781,2025-05-19,2025-05-26,332,332,7,0
PO12040,SUP-002,Supplier B,BR-2208,2024-11-22,2024-12-03,279,273,11,6
PO12041,SUP-001,Supplier A,MN-5544,2025-10-14,2025-10-21,90,80,7,10
PO12042,SUP-001,Supplier A,BR-2208,2024-06-16,2024-06-26,227,192,10,35
PO12043,SUP-002,Supplier B,MN-5544,2024-07-14,2024-07-19,236,220,5,16
PO12044,SUP-003,Supplier C,AX-4312,2024-09-10,2024-09-13,97,66,3,31
PO12045,SUP-003,Supplier C,CL-7781,2024-05-22,2024-05-25,224,190,3,34
PO12046,SUP-003,Supplier C,AX-4312,2024-07-16,2024-07-20,319,289,4,30
PO12047,SUP-001,Supplier A,AX-4312,2026-02-01,2026-02-02,73,51,1,22
PO12048,SUP-003,Supplier C,ZX-9910,2024-07-20,2024-07-22,99,86,2,13
PO12049,SUP-002,Supplier B,CL-7781,2025-06-07,2025-06-09,384,370,2,14
PO12050,SUP-003,Supplier C,ZX-9910,2024-10-04,2024-10-10,76,62,6,14
PO12051,SUP-003,Supplier C,BR-2208,2025-02-09,2025-02-11,341,334,2,7
PO12052,SUP-001,Supplier A,MN-5544,2024-12-23,2024-12-26,239,227,3,12
PO12053,SUP-003,Supplier C,CL-7781,2025-11-09,2025-11-18,238,207,9,31
PO12054,SUP-001,Supplier A,CL-7781,2025-06-15,2025-06-19,290,278,4,12
PO12055,SUP-002,Supplier B,CL-7781,2025-12-01,2025-12-02,83,69,1,14
PO12056,SUP-002,Supplier B,MN-5544,2026-02-12,2026-02-21,398,365,9,33
PO12057,SUP-001,Supplier A,CL-7781,2025-10-29,2025-10-31,241,217,2,24
PO12058,SUP-001,Supplier A,MN-5544,2026-02-05,2026-02-11,63,56,6,7
PO12059,SUP-002,Supplier B,BR-2208,2026-01-29,2026-02-09,359,358,11,1
PO12060,SUP-003,Supplier C,MN-5544,2025-03-21,2025-03-22,138,109,1,29
PO12061,SUP-003,Supplier C,ZX-9910,2025-08-06,2025-08-10,134,113,4,21
PO12062,SUP-001,Supplier A,MN-5544,2025-05-22,2025-05-25,321,305,3,16
PO12063,SUP-002,Supplier B,AX-4312,2025-12-05,2025-12-15,179,176,10,3
PO12064,SUP-002,Supplier B,CL-7781,2025-03-18,2025-03-23,399,394,5,5
PO12065,SUP-003,Supplier C,ZX-9910,2025-06-05,2025-06-06,374,370,1,4
PO12066,SUP-001,Supplier A,CL-7781,2024-06-06,2024-06-10,65,29,4,36
PO12067,SUP-001,Supplier A,CL-7781,2025-02-16,2025-02-24,250,246,8,4
PO12068,SUP-001,Supplier A,MN-5544,2025-11-17,2025-11-27,234,233,10,1
PO12069,SUP-001,Supplier A,AX-4312,2025-02-18,2025-02-27,149,128,9,21
PO12070,SUP-001,Supplier A,AX-4312,2026-02-03,2026-02-09,327,294,6,33
PO12071,SUP-003,Supplier C,ZX-9910,2025-10-21,2025-10-28,206,169,7,37
PO12072,SUP-002,Supplier B,AX-4312,2025-11-04,2025-11-15,146,129,11,17
PO12073,SUP-002,Supplier B,CL-7781,2025-09-16,2025-09-23,146,146,7,0
PO12074,SUP-001,Supplier A,MN-5544,2025-05-15,2025-05-23,181,178,8,3
PO12075,SUP-003,Supplier C,CL-7781,2025-08-25,2025-08-27,332,301,2,31
PO12076,SUP-003,Supplier C,MN-5544,2026-01-16,2026-01-17,333,298,1,35
PO12077,SUP-002,Supplier B,CL-7781,2025-03-03,2025-03-09,367,352,6,15
PO12078,SUP-003,Supplier C,MN-5544,2025-10-19,2025-10-21,136,113,2,23
PO12079,SUP-002,Supplier B,ZX-9910,2024-05-11,2024-05-19,162,150,8,12
PO12080,SUP-003,Supplier C,BR-2208,2024-05-03,2024-05-11,67,55,8,12
PO12081,SUP-001,Supplier A,ZX-9910,2024-11-08,2024-11-09,278,240,1,38
PO12082,SUP-003,Supplier C,BR-2208,2025-04-17,2025-04-27,128,111,10,17
PO12083,SUP-003,Supplier C,BR-2208,2026-01-27,2026-02-03,231,202,7,29
PO12084,SUP-002,Supplier B,CL-7781,2026-01-31,2026-02-10,363,360,10,3
PO12085,SUP-002,Supplier B,MN-5544,2025-08-21,2025-08-24,120,103,3,17
PO12086,SUP-002,Supplier B,ZX-9910,2024-04-20,2024-04-30,312,273,10,39
PO12087,SUP-003,Supplier C,BR-2208,2025-08-30,2025-09-05,242,239,6,3
PO12088,SUP-001,Supplier A,MN-5544,2024-07-27,2024-07-28,101,73,1,28
PO12089,SUP-003,Supplier C,AX-4312,2025-10-02,2025-10-07,383,375,5,8
PO12090,SUP-001,Supplier A,ZX-9910,2025-08-23,2025-09-03,381,376,11,5
PO12091,SUP-002,Supplier B,BR-2208,2025-07-04,2025-07-08,377,377,4,0
PO12092,SUP-003,Supplier C,BR-2208,2024-05-25,2024-05-31,290,267,6,23
PO12093,SUP-002,Supplier B,BR-2208,2026-01-09,2026-01-16,132,111,7,21
PO12094,SUP-001,Supplier A,CL-7781,2024-08-18,2024-08-27,365,331,9,34
PO12095,SUP-002,Supplier B,CL-7781,2024-05-24,2024-05-30,261,233,6,28
PO12096,SUP-002,Supplier B,BR-2208,2026-02-04,2026-02-07,91,58,3,33
PO12097,SUP-002,Supplier B,ZX-9910,2024-06-24,2024-06-25,80,51,1,29
PO12098,SUP-003,Supplier C,MN-5544,2025-10-31,2025-11-02,296,280,2,16
PO12099,SUP-002,Supplier B,BR-2208,2025-12-04,2025-12-10,256,235,6,21
PO12100,SUP-003,Supplier C,AX-4312,2025-12-28,2025-12-31,105,87,3,18
PO12101,SUP-003,Supplier C,CL-7781,2026-02-12,2026-02-21,340,340,9,0
PO12102,SUP-003,Supplier C,ZX-9910,2025-02-08,2025-02-12,390,362,4,28
PO12103,SUP-001,Supplier A,AX-4312,2025-11-21,2025-11-27,370,370,6,0
PO12104,SUP-002,Supplier B,MN-5544,2026-02-26,2026-03-09,326,311,11,15
PO12105,SUP-001,Supplier A,MN-5544,2025-11-22,2025-12-03,110,71,11,39
PO12106,SUP-003,Supplier C,AX-4312,2026-02-09,2026-02-19,385,358,10,27
