order_number,customer_id,customer_name,part_number,order_date,promise_date,shipped_date,qty_ordered,qty_shipped,backorder_qty,otif_flag,fill_rate
SO21783,CUST-001,Customer X,AX-4312,2025-08-29,2025-09-02,2025-09-03,17,8,9,0,0.47058823529411764
SO21784,CUST-003,Customer Z,MN-5544,2026-02-11,2026-02-14,2026-02-14,36,36,0,1,1.0
SO21785,CUST-002,Customer Y,CL-7781,2024-07-26,2024-07-30,2024-08-01,20,19,1,0,0.95
SO21786,CUST-001,Customer X,MN-5544,2024-07-24,2024-07-28,2024-07-28,20,14,6,0,0.7
SO21787,CUST-002,Customer Y,MN-5544,2025-03-09,2025-03-13,2025-03-14,10,10,0,0,1.0
SO21788,CUST-002,Customer Y,CL-7781,2024-03-15,2024-03-17,2024-03-16,16,8,8,0,0.5
SO21789,CUST-002,Customer Y,ZX-9910,2025-10-04,2025-10-06,2025-10-08,21,21,0,0,1.0
SO21790,CUST-003,Customer Z,AX-4312,2025-06-18,2025-06-22,2025-06-24,28,19,9,0,0.6785714285714286
SO21791,CUST-002,Customer Y,AX-4312,2024-11-16,2024-11-19,2024-11-20,14,11,3,0,0.7857142857142857
SO21792,CUST-002,Customer Y,ZX-9910,2026-02-06,2026-02-07,2026-02-09,14,12,2,0,0.8571428571428571
SO21793,CUST-002,Customer Y,CL-7781,2024-10-03,2024-10-05,2024-10-04,19,18,1,0,0.9473684210526315
SO21794,CUST-003,Customer Z,ZX-9910,2026-02-16,2026-02-17,2026-02-19,33,33,0,0,1.0
SO21795,CUST-002,Customer Y,CL-7781,2025-07-17,2025-07-19,2025-07-20,19,15,4,0,0.7894736842105263
SO21796,CUST-001,Customer X,BR-2208,2024-04-03,2024-04-07,2024-04-08,30,25,5,0,0.8333333333333334
SO21797,CUST-003,Customer Z,AX-4312,2025-07-31,2025-08-03,2025-08-05,21,19,2,0,0.9047619047619048
SO21798,CUST-001,Customer X,CL-7781,2026-02-10,2026-02-13,2026-02-12,18,18,0,1,1.0
SO21799,CUST-003,Customer Z,AX-4312,2025-10-24,2025-10-25,2025-10-24,31,31,0,1,1.0
SO21800,CUST-003,Customer Z,CL-7781,2025-01-30,2025-01-31,2025-01-30,38,33,5,0,0.868421052631579
SO21801,CUST-001,Customer X,AX-4312,2024-03-03,2024-03-06,2024-03-07,21,19,2,0,0.9047619047619048
SO21802,CUST-001,Customer X,MN-5544,2026-02-18,2026-02-20,2026-02-22,29,28,1,0,0.9655172413793104
SO21803,CUST-001,Customer X,MN-5544,2025-08-11,2025-08-13,2025-08-13,35,27,8,0,0.7714285714285715
SO21804,CUST-003,Customer Z,CL-7781,2024-12-28,2024-12-30,2025-01-01,25,17,8,0,0.68
SO21805,CUST-002,Customer Y,AX-4312,2025-07-24,2025-07-26,2025-07-26,29,21,8,0,0.7241379310344828
SO21806,CUST-003,Customer Z,AX-4312,2024-12-25,2024-12-28,2024-12-28,30,22,8,0,0.7333333333333333
SO21807,CUST-003,Customer Z,AX-4312,2025-08-24,2025-08-25,2025-08-27,16,9,7,0,0.5625
SO21808,CUST-002,Customer Y,ZX-9910,2024-05-07,2024-05-09,2024-05-11,13,7,6,0,0.5384615384615384
SO21809,CUST-001,Customer X,MN-5544,2025-04-14,2025-04-17,2025-04-16,35,33,2,0,0.9428571428571428
SO21810,CUST-002,Customer Y,ZX-9910,2025-07-24,2025-07-28,2025-07-29,31,27,4,0,0.8709677419354839
SO21811,CUST-002,Customer Y,MN-5544,2024-10-19,2024-10-23,2024-10-24,11,6,5,0,0.5454545454545454
SO21812,CUST-001,Customer X,CL-7781,2025-06-14,2025-06-16,2025-06-17,27,26,1,0,0.9629629629629629
SO21813,CUST-002,Customer Y,AX-4312,2024-12-28,2024-12-29,2024-12-31,8,7,1,0,0.875
SO21814,CUST-002,Customer Y,AX-4312,2024-03-01,2024-03-05,2024-03-06,37,36,1,0,0.972972972972973
SO21815,CUST-002,Customer Y,CL-7781,2024-04-16,2024-04-18,2024-04-20,39,39,0,0,1.0
SO21816,CUST-001,Customer X,ZX-9910,2024-12-15,2024-12-19,2024-12-19,38,30,8,0,0.7894736842105263
SO21817,CUST-001,Customer X,CL-7781,2025-06-12,2025-06-13,2025-06-12,6,5,1,0,0.8333333333333334
SO21818,CUST-002,Customer Y,ZX-9910,2025-01-19,2025-01-20,2025-01-19,8,0,8,0,0.0
SO21819,CUST-003,Customer Z,ZX-9910,2024-05-23,2024-05-25,2024-05-24,32,30,2,0,0.9375
SO21820,CUST-002,Customer Y,MN-5544,2024-08-20,2024-08-24,2024-08-24,22,18,4,0,0.8181818181818182
SO21821,CUST-002,Customer Y,ZX-9910,2024-06-08,2024-06-11,2024-06-10,31,22,9,0,0.7096774193548387
SO21822,CUST-003,Customer Z,BR-2208,2024-09-05,2024-09-06,2024-09-06,15,14,1,0,0.9333333333333333
SO21823,CUST-001,Customer X,CL-7781,2024-08-22,2024-08-25,2024-08-27,25,21,4,0,0.84
SO21824,CUST-003,Customer Z,MN-5544,2025-05-20,2025-05-22,2025-05-21,23,20,3,0,0.8695652173913043
SO21825,CUST-001,Customer X,AX-4312,2024-10-04,2024-10-05,2024-10-05,33,25,8,0,0.7575757575757576
SO21826,CUST-003,Customer Z,ZX-9910,2024-03-24,2024-03-28,2024-03-27,31,29,2,0,0.9354838709677419
SO21827,CUST-003,Customer Z,AX-4312,2024-05-07,2024-05-08,2024-05-07,23,20,3,0,0.8695652173913043
SO21828,CUST-001,Customer X,MN-5544,2025-01-19,2025-01-20,2025-01-22,21,17,4,0,0.8095238095238095
SO21829,CUST-003,Customer Z,BR-2208,2024-03-08,2024-03-10,2024-03-11,36,36,0,0,1.0
SO21830,CUST-003,Customer Z,AX-4312,2025-12-27,2025-12-31,2026-01-02,36,33,3,0,0.9166666666666666
SO21831,CUST-002,Customer Y,BR-2208,2024-07-03,2024-07-04,2024-07-03,37,31,6,0,0.8378378378378378
SO21832,CUST-002,Customer Y,CL-7781,2025-05-08,2025-05-09,2025-05-08,20,19,1,0,0.95
SO21833,CUST-003,Customer Z,BR-2208,2025-12-11,2025-12-13,2025-12-14,10,9,1,0,0.9
SO21834,CUST-003,Customer Z,CL-7781,2025-03-22,2025-03-23,2025-03-25,27,22,5,0,0.8148148148148148
SO21835,CUST-001,Customer X,ZX-9910,2024-04-27,2024-04-30,2024-04-29,12,6,6,0,0.5
SO21836,CUST-003,Customer Z,CL-7781,2025-05-21,2025-05-22,2025-05-24,39,39,0,0,1.0
SO21837,CUST-001,Customer X,BR-2208,2024-09-01,2024-09-03,2024-09-05,31,31,0,0,1.0
SO21838,CUST-002,Customer Y,ZX-9910,2024-12-06,2024-12-09,2024-12-08,20,11,9,0,0.55
SO21839,CUST-002,Customer Y,MN-5544,2025-03-24,2025-03-26,2025-03-26,23,16,7,0,0.6956521739130435
SO21840,CUST-001,Customer X,BR-2208,2026-01-02,2026-01-05,2026-01-05,9,6,3,0,0.6666666666666666
SO21841,CUST-002,Customer Y,AX-4312,2025-07-18,2025-07-22,2025-07-21,30,25,5,0,0.8333333333333334
SO21842,CUST-001,Customer X,MN-5544,2024-10-14,2024-10-18,2024-10-19,17,9,8,0,0.5294117647058824
SO21843,CUST-002,Customer Y,MN-5544,2025-04-15,2025-04-16,2025-04-18,32,24,8,0,0.75
SO21844,CUST-002,Customer Y,AX-4312,2025-04-30,2025-05-01,2025-05-03,37,34,3,0,0.918918918918919
SO21845,CUST-003,Customer Z,CL-7781,2026-02-01,2026-02-05,2026-02-07,34,26,8,0,0.7647058823529411
SO21846,CUST-002,Customer Y,AX-4312,2024-11-23,2024-11-24,2024-11-23,21,18,3,0,0.8571428571428571
SO21847,CUST-002,Customer Y,BR-2208,2025-12-05,2025-12-07,2025-12-08,11,9,2,0,0.8181818181818182
SO21848,CUST-002,Customer Y,MN-5544,2025-05-11,2025-05-12,2025-05-14,36,27,9,0,0.75
SO21849,CUST-002,Customer Y,AX-4312,2025-11-14,2025-11-16,2025-11-16,8,8,0,1,1.0
SO21850,CUST-003,Customer Z,BR-2208,2025-11-03,2025-11-04,2025-11-06,34,27,7,0,0.7941176470588235
SO21851,CUST-003,Customer Z,BR-2208,2025-09-14,2025-09-17,2025-09-17,28,25,3,0,0.8928571428571429
SO21852,CUST-002,Customer Y,CL-7781,2025-07-11,2025-07-13,2025-07-14,33,31,2,0,0.9393939393939394
SO21853,CUST-002,Customer Y,AX-4312,2024-05-12,2024-05-15,2024-05-14,39,36,3,0,0.9230769230769231
SO21854,CUST-001,Customer X,AX-4312,2025-05-19,2025-05-21,2025-05-22,27,21,6,0,0.7777777777777778
SO21855,CUST-002,Customer Y,ZX-9910,2024-09-03,2024-09-05,2024-09-06,12,6,6,0,0.5
SO21856,CUST-003,Customer Z,MN-5544,2025-05-11,2025-05-13,2025-05-12,25,22,3,0,0.88
SO21857,CUST-002,Customer Y,ZX-9910,2025-12-29,2026-01-02,2026-01-04,31,28,3,0,0.9032258064516129
SO21858,CUST-001,Customer X,BR-2208,2026-01-17,2026-01-21,2026-01-22,25,21,4,0,0.84
SO21859,CUST-001,Customer X,MN-5544,2025-04-09,2025-04-12,2025-04-12,11,5,6,0,0.45454545454545453
SO21860,CUST-001,Customer X,CL-7781,2025-08-01,2025-08-03,2025-08-04,27,18,9,0,0.6666666666666666
SO21861,CUST-001,Customer X,AX-4312,2024-10-15,2024-10-17,2024-10-17,22,13,9,0,0.5909090909090909
SO21862,CUST-003,Customer Z,CL-7781,2026-01-27,2026-01-30,2026-01-30,30,24,6,0,0.8
SO21863,CUST-001,Customer X,BR-2208,2024-09-04,2024-09-07,2024-09-06,5,4,1,0,0.8
SO21864,CUST-002,Customer Y,AX-4312,2025-03-10,2025-03-11,2025-03-10,12,3,9,0,0.25
SO21865,CUST-001,Customer X,AX-4312,2025-10-26,2025-10-30,2025-10-29,19,11,8,0,0.5789473684210527
SO21866,CUST-002,Customer Y,CL-7781,2024-10-29,2024-11-02,2024-11-03,24,22,2,0,0.9166666666666666
SO21867,CUST-002,Customer Y,MN-5544,2025-01-27,2025-01-29,2025-01-29,12,3,9,0,0.25
SO21868,CUST-003,Customer Z,BR-2208,2025-01-01,2025-01-05,2025-01-06,22,15,7,0,0.6818181818181818
SO21869,CUST-001,Customer X,MN-5544,2024-05-16,2024-05-20,2024-05-20,32,27,5,0,0.84375
SO21870,CUST-001,Customer X,BR-2208,2024-09-08,2024-09-10,2024-09-12,29,29,0,0,1.0
SO21871,CUST-003,Customer Z,ZX-9910,2024-04-09,2024-04-10,2024-04-10,36,36,0,1,1.0
SO21872,CUST-003,Customer Z,AX-4312,2024-08-26,2024-08-30,2024-09-01,28,25,3,0,0.8928571428571429
SO21873,CUST-003,Customer Z,BR-2208,2025-03-15,2025-03-19,2025-03-20,33,32,1,0,0.9696969696969697
SO21874,CUST-003,Customer Z,MN-5544,2024-04-01,2024-04-02,2024-04-02,30,27,3,0,0.9
SO21875,CUST-002,Customer Y,AX-4312,2025-06-14,2025-06-18,2025-06-19,29,23,6,0,0.7931034482758621
SO21876,CUST-003,Customer Z,ZX-9910,2024-03-07,2024-03-11,2024-03-12,5,5,0,0,1.0
SO21877,CUST-002,Customer Y,BR-2208,2024-03-07,2024-03-10,2024-03-12,21,20,1,0,0.9523809523809523
SO21878,CUST-002,Customer Y,AX-4312,2025-06-18,2025-06-19,2025-06-21,8,5,3,0,0.625
SO21879,CUST-001,Customer X,ZX-9910,2024-08-29,2024-09-01,2024-09-01,13,7,6,0,0.5384615384615384
SO21880,CUST-003,Customer Z,BR-2208,2025-03-18,2025-03-19,2025-03-18,24,21,3,0,0.875
SO21881,CUST-003,Customer Z,MN-5544,2024-05-06,2024-05-07,2024-05-07,38,34,4,0,0.8947368421052632
SO21882,CUST-002,Customer Y,CL-7781,2024-04-10,2024-04-14,2024-04-15,39,31,8,0,0.7948717948717948
SO21883,CUST-003,Customer Z,BR-2208,2024-12-24,2024-12-27,2024-12-26,21,17,4,0,0.8095238095238095
SO21884,CUST-003,Customer Z,CL-7781,2024-11-28,2024-12-02,2024-12-01,7,4,3,0,0.5714285714285714
SO21885,CUST-002,Customer Y,CL-7781,2025-04-25,2025-04-29,2025-04-30,32,26,6,0,0.8125
SO21886,CUST-001,Customer X,CL-7781,2024-06-14,2024-06-16,2024-06-17,28,19,9,0,0.6785714285714286
SO21887,CUST-002,Customer Y,CL-7781,2025-04-12,2025-04-13,2025-04-12,23,21,2,0,0.9130434782608695
SO21888,CUST-002,Customer Y,MN-5544,2024-07-22,2024-07-25,2024-07-27,26,22,4,0,0.8461538461538461
SO21889,CUST-002,Customer Y,ZX-9910,2025-03-26,2025-03-30,2025-03-30,16,12,4,0,0.75
SO21890,CUST-002,Customer Y,ZX-9910,2024-09-14,2024-09-17,2024-09-19,22,18,4,0,0.8181818181818182
SO21891,CUST-002,Customer Y,MN-5544,2024-10-04,2024-10-08,2024-10-09,16,10,6,0,0.625
SO21892,CUST-002,Customer Y,AX-4312,2025-02-19,2025-02-21,2025-02-21,27,23,4,0,0.8518518518518519
SO21893,CUST-002,Customer Y,ZX-9910,2025-12-10,2025-12-11,2025-12-11,8,0,8,0,0.0
SO21894,CUST-001,Customer X,AX-4312,2026-01-26,2026-01-29,2026-01-28,18,11,7,0,0.6111111111111112
SO21895,CUST-002,Customer Y,CL-7781,2025-05-12,2025-05-15,2025-05-17,28,27,1,0,0.9642857142857143
SO21896,CUST-003,Customer Z,CL-7781,2026-01-17,2026-01-20,2026-01-19,21,14,7,0,0.6666666666666666
SO21897,CUST-003,Customer Z,ZX-9910,2024-08-15,2024-08-19,2024-08-20,17,13,4,0,0.7647058823529411
SO21898,CUST-002,Customer Y,CL-7781,2024-08-16,2024-08-20,2024-08-20,35,26,9,0,0.7428571428571429
SO21899,CUST-002,Customer Y,ZX-9910,2025-12-14,2025-12-16,2025-12-16,26,26,0,1,1.0
SO21900,CUST-001,Customer X,AX-4312,2024-04-15,2024-04-16,2024-04-15,24,18,6,0,0.75
SO21901,CUST-003,Customer Z,BR-2208,2026-02-23,2026-02-24,2026-02-26,17,10,7,0,0.5882352941176471
SO21902,CUST-001,Customer X,ZX-9910,2025-07-05,2025-07-06,2025-07-06,22,20,2,0,0.9090909090909091
SO21903,CUST-003,Customer Z,MN-5544,2025-04-13,2025-04-14,2025-04-14,7,4,3,0,0.5714285714285714
SO21904,CUST-001,Customer X,ZX-9910,2025-09-28,2025-09-30,2025-09-29,14,11,3,0,0.7857142857142857
SO21905,CUST-001,Customer X,MN-5544,2024-09-12,2024-09-13,2024-09-15,35,34,1,0,0.9714285714285714
SO21906,CUST-001,Customer X,ZX-9910,2025-06-03,2025-06-07,2025-06-08,9,5,4,0,0.5555555555555556
SO21907,CUST-003,Customer Z,CL-7781,2024-05-16,2024-05-19,2024-05-20,37,34,3,0,0.918918918918919
SO21908,CUST-003,Customer Z,ZX-9910,2025-11-13,2025-11-16,2025-11-18,25,18,7,0,0.72
SO21909,CUST-003,Customer Z,AX-4312,2024-09-10,2024-09-14,2024-09-15,28,28,0,0,1.0
SO21910,CUST-002,Customer Y,BR-2208,2025-02-25,2025-02-26,2025-02-26,6,0,6,0,0.0
SO21911,CUST-003,Customer Z,BR-2208,2024-08-30,2024-09-03,2024-09-04,15,15,0,0,1.0
SO21912,CUST-001,Customer X,ZX-9910,2024-05-01,2024-05-05,2024-05-05,10,2,8,0,0.2
SO21913,CUST-002,Customer Y,CL-7781,2026-02-15,2026-02-16,2026-02-18,33,29,4,0,0.8787878787878788
SO21914,CUST-002,Customer Y,AX-4312,2025-03-11,2025-03-12,2025-03-14,12,9,3,0,0.75
SO21915,CUST-002,Customer Y,AX-4312,2024-03-30,2024-04-02,2024-04-04,25,19,6,0,0.76
SO21916,CUST-002,Customer Y,AX-4312,2025-09-05,2025-09-07,2025-09-08,9,1,8,0,0.1111111111111111
SO21917,CUST-003,Customer Z,MN-5544,2024-03-21,2024-03-24,2024-03-26,8,2,6,0,0.25
SO21918,CUST-001,Customer X,ZX-9910,2025-01-01,2025-01-02,2025-01-03,19,18,1,0,0.9473684210526315
SO21919,CUST-003,Customer Z,AX-4312,2025-06-29,2025-06-30,2025-06-30,11,4,7,0,0.36363636363636365
SO21920,CUST-003,Customer Z,BR-2208,2024-03-22,2024-03-24,2024-03-26,34,29,5,0,0.8529411764705882
SO21921,CUST-001,Customer X,CL-7781,2024-07-11,2024-07-12,2024-07-14,24,18,6,0,0.75
SO21922,CUST-003,Customer Z,CL-7781,2024-06-07,2024-06-10,2024-06-09,5,0,5,0,0.0
SO21923,CUST-001,Customer X,AX-4312,2024-06-18,2024-06-21,2024-06-23,38,35,3,0,0.9210526315789473
SO21924,CUST-002,Customer Y,BR-2208,2024-06-15,2024-06-16,2024-06-17,17,17,0,0,1.0
SO21925,CUST-001,Customer X,AX-4312,2025-10-01,2025-10-03,2025-10-03,19,10,9,0,0.5263157894736842
SO21926,CUST-003,Customer Z,CL-7781,2025-05-08,2025-05-10,2025-05-12,13,13,0,0,1.0
SO21927,CUST-002,Customer Y,AX-4312,2024-08-12,2024-08-15,2024-08-14,27,18,9,0,0.6666666666666666
SO21928,CUST-003,Customer Z,AX-4312,2024-06-16,2024-06-18,2024-06-18,22,18,4,0,0.8181818181818182
SO21929,CUST-002,Customer Y,ZX-9910,2025-12-24,2025-12-25,2025-12-27,15,10,5,0,0.6666666666666666
SO21930,CUST-003,Customer Z,BR-2208,2025-07-14,2025-07-17,2025-07-17,6,1,5,0,0.16666666666666666
SO21931,CUST-001,Customer X,MN-5544,2025-11-29,2025-12-02,2025-12-02,35,35,0,1,1.0
SO21932,CUST-001,Customer X,BR-2208,2024-07-21,2024-07-23,2024-07-25,5,1,4,0,0.2
SO21933,CUST-003,Customer Z,MN-5544,2025-08-23,2025-08-26,2025-08-26,31,29,2,0,0.9354838709677419
SO21934,CUST-003,Customer Z,MN-5544,2025-07-22,2025-07-24,2025-07-26,27,26,1,0,0.9629629629629629
SO21935,CUST-003,Customer Z,CL-7781,2024-07-21,2024-07-24,2024-07-24,36,32,4,0,0.8888888888888888
SO21936,CUST-003,Customer Z,ZX-9910,2025-05-20,2025-05-23,2025-05-25,18,16,2,0,0.8888888888888888
SO21937,CUST-002,Customer Y,ZX-9910,2025-12-01,2025-12-03,2025-12-05,21,19,2,0,0.9047619047619048
SO21938,CUST-001,Customer X,CL-7781,2024-07-06,2024-07-07,2024-07-07,22,20,2,0,0.9090909090909091
SO21939,CUST-001,Customer X,CL-7781,2024-05-22,2024-05-25,2024-05-25,14,11,3,0,0.7857142857142857
SO21940,CUST-002,Customer Y,CL-7781,2024-12-05,2024-12-06,2024-12-06,15,15,0,1,1.0
SO21941,CUST-002,Customer Y,AX-4312,2024-10-28,2024-11-01,2024-11-01,31,26,5,0,0.8387096774193549
SO21942,CUST-002,Customer Y,AX-4312,2025-12-10,2025-12-12,2025-12-12,26,22,4,0,0.8461538461538461
SO21943,CUST-003,Customer Z,AX-4312,2025-07-31,2025-08-03,2025-08-03,39,31,8,0,0.7948717948717948
SO21944,CUST-001,Customer X,ZX-9910,2024-09-11,2024-09-14,2024-09-15,22,20,2,0,0.9090909090909091
SO21945,CUST-002,Customer Y,BR-2208,2025-12-25,2025-12-27,2025-12-29,11,11,0,0,1.0
SO21946,CUST-002,Customer Y,ZX-9910,2024-03-07,2024-03-09,2024-03-09,26,24,2,0,0.9230769230769231
SO21947,CUST-001,Customer X,AX-4312,2025-05-23,2025-05-26,2025-05-27,13,11,2,0,0.8461538461538461
SO21948,CUST-001,Customer X,MN-5544,2025-11-21,2025-11-24,2025-11-26,28,27,1,0,0.9642857142857143
SO21949,CUST-001,Customer X,CL-7781,2024-05-06,2024-05-10,2024-05-09,17,10,7,0,0.5882352941176471
SO21950,CUST-003,Customer Z,MN-5544,2024-11-07,2024-11-09,2024-11-09,21,15,6,0,0.7142857142857143
SO21951,CUST-003,Customer Z,AX-4312,2024-04-10,2024-04-11,2024-04-12,28,27,1,0,0.9642857142857143
SO21952,CUST-002,Customer Y,BR-2208,2024-06-08,2024-06-11,2024-06-10,32,30,2,0,0.9375
SO21953,CUST-003,Customer Z,CL-7781,2024-07-09,2024-07-10,2024-07-09,14,10,4,0,0.7142857142857143
SO21954,CUST-003,Customer Z,ZX-9910,2024-05-09,2024-05-11,2024-05-10,13,8,5,0,0.6153846153846154
SO21955,CUST-001,Customer X,AX-4312,2024-10-23,2024-10-25,2024-10-26,39,38,1,0,0.9743589743589743
SO21956,CUST-003,Customer Z,CL-7781,2024-12-10,2024-12-11,2024-12-12,9,1,8,0,0.1111111111111111
SO21957,CUST-001,Customer X,BR-2208,2025-02-10,2025-02-13,2025-02-13,21,18,3,0,0.8571428571428571
SO21958,CUST-003,Customer Z,MN-5544,2025-07-28,2025-07-30,2025-07-31,36,32,4,0,0.8888888888888888
SO21959,CUST-001,Customer X,AX-4312,2025-11-12,2025-11-14,2025-11-16,22,22,0,0,1.0
SO21960,CUST-003,Customer Z,MN-5544,2024-04-07,2024-04-09,2024-04-11,6,4,2,0,0.6666666666666666
SO21961,CUST-002,Customer Y,CL-7781,2026-02-23,2026-02-26,2026-02-28,38,35,3,0,0.9210526315789473
SO21962,CUST-001,Customer X,AX-4312,2025-01-26,2025-01-28,2025-01-27,25,16,9,0,0.64
SO21963,CUST-001,Customer X,ZX-9910,2025-05-14,2025-05-15,2025-05-17,24,19,5,0,0.7916666666666666
SO21964,CUST-001,Customer X,CL-7781,2025-11-06,2025-11-09,2025-11-11,34,28,6,0,0.8235294117647058
SO21965,CUST-003,Customer Z,MN-5544,2025-10-18,2025-10-20,2025-10-19,14,7,7,0,0.5
SO21966,CUST-003,Customer Z,ZX-9910,2025-03-12,2025-03-16,2025-03-17,14,11,3,0,0.7857142857142857
SO21967,CUST-003,Customer Z,AX-4312,2024-05-14,2024-05-16,2024-05-17,10,6,4,0,0.6
SO21968,CUST-002,Customer Y,BR-2208,2025-04-17,2025-04-19,2025-04-18,23,17,6,0,0.7391304347826086
SO21969,CUST-003,Customer Z,ZX-9910,2025-06-14,2025-06-18,2025-06-18,39,36,3,0,0.9230769230769231
SO21970,CUST-002,Customer Y,BR-2208,2025-05-18,2025-05-20,2025-05-21,23,19,4,0,0.8260869565217391
SO21971,CUST-003,Customer Z,AX-4312,2025-11-21,2025-11-25,2025-11-27,38,33,5,0,0.868421052631579
SO21972,CUST-003,Customer Z,MN-5544,2025-12-29,2026-01-02,2026-01-01,14,13,1,0,0.9285714285714286
SO21973,CUST-003,Customer Z,MN-5544,2025-01-13,2025-01-17,2025-01-16,32,23,9,0,0.71875
SO21974,CUST-001,Customer X,ZX-9910,2024-11-18,2024-11-19,2024-11-18,38,36,2,0,0.9473684210526315
SO21975,CUST-002,Customer Y,MN-5544,2024-10-03,2024-10-04,2024-10-03,14,13,1,0,0.9285714285714286
SO21976,CUST-003,Customer Z,CL-7781,2025-08-03,2025-08-05,2025-08-04,25,25,0,1,1.0
SO21977,CUST-003,Customer Z,CL-7781,2024-07-16,2024-07-19,2024-07-18,29,20,9,0,0.6896551724137931
SO21978,CUST-003,Customer Z,ZX-9910,2024-12-25,2024-12-29,2024-12-28,12,12,0,1,1.0
SO21979,CUST-002,Customer Y,CL-7781,2025-11-28,2025-11-29,2025-12-01,10,10,0,0,1.0
SO21980,CUST-002,Customer Y,AX-4312,2026-02-14,2026-02-18,2026-02-17,11,5,6,0,0.45454545454545453
SO21981,CUST-002,Customer Y,ZX-9910,2024-11-19,2024-11-22,2024-11-23,31,24,7,0,0.7741935483870968
SO21982,CUST-001,Customer X,AX-4312,2024-09-27,2024-09-28,2024-09-30,19,18,1,0,0.9473684210526315
SO21983,CUST-003,Customer Z,AX-4312,2025-05-23,2025-05-26,2025-05-27,22,17,5,0,0.7727272727272727
SO21984,CUST-002,Customer Y,CL-7781,2024-08-28,2024-08-30,2024-08-30,37,31,6,0,0.8378378378378378
SO21985,CUST-001,Customer X,CL-7781,2025-11-21,2025-11-24,2025-11-24,17,12,5,0,0.7058823529411765
SO21986,CUST-001,Customer X,ZX-9910,2026-01-12,2026-01-13,2026-01-15,29,24,5,0,0.8275862068965517
SO21987,CUST-003,Customer Z,MN-5544,2025-03-29,2025-03-31,2025-03-31,30,28,2,0,0.9333333333333333
SO21988,CUST-002,Customer Y,MN-5544,2024-11-10,2024-11-12,2024-11-13,5,0,5,0,0.0
SO21989,CUST-002,Customer Y,MN-5544,2025-09-26,2025-09-29,2025-10-01,25,20,5,0,0.8
SO21990,CUST-002,Customer Y,CL-7781,2025-09-02,2025-09-05,2025-09-04,7,5,2,0,0.7142857142857143
SO21991,CUST-002,Customer Y,CL-7781,2025-04-17,2025-04-18,2025-04-17,27,27,0,1,1.0
SO21992,CUST-003,Customer Z,CL-7781,2024-12-21,2024-12-24,2024-12-26,27,23,4,0,0.8518518518518519
SO21993,CUST-002,Customer Y,ZX-9910,2026-01-22,2026-01-25,2026-01-24,10,10,0,1,1.0
SO21994,CUST-001,Customer X,ZX-9910,2024-06-18,2024-06-20,2024-06-19,17,14,3,0,0.8235294117647058
SO21995,CUST-001,Customer X,MN-5544,2025-12-18,2025-12-20,2025-12-22,35,31,4,0,0.8857142857142857
SO21996,CUST-001,Customer X,CL-7781,2024-06-13,2024-06-17,2024-06-16,30,23,7,0,0.7666666666666667
SO21997,CUST-002,Customer Y,MN-5544,2024-09-04,2024-09-08,2024-09-07,33,29,4,0,0.8787878787878788
SO21998,CUST-003,Customer Z,BR-2208,2025-05-09,2025-05-13,2025-05-12,21,15,6,0,0.7142857142857143
SO21999,CUST-003,Customer Z,CL-7781,2025-07-30,2025-08-02,2025-08-01,13,12,1,0,0.9230769230769231
SO22000,CUST-002,Customer Y,ZX-9910,2024-05-21,2024-05-24,2024-05-26,35,29,6,0,0.8285714285714286
SO22001,CUST-003,Customer Z,MN-5544,2025-01-31,2025-02-02,2025-02-02,7,5,2,0,0.7142857142857143
SO22002,CUST-002,Customer Y,ZX-9910,2025-04-03,2025-04-06,2025-04-08,13,4,9,0,0.3076923076923077
SO22003,CUST-003,Customer Z,AX-4312,2024-10-24,2024-10-25,2024-10-25,30,30,0,1,1.0
SO22004,CUST-003,Customer Z,CL-7781,2024-04-04,2024-04-06,2024-04-05,19,11,8,0,0.5789473684210527
SO22005,CUST-003,Customer Z,CL-7781,2024-08-10,2024-08-12,2024-08-12,5,0,5,0,0.0
SO22006,CUST-003,Customer Z,MN-5544,2025-06-29,2025-07-02,2025-07-01,12,12,0,1,1.0
SO22007,CUST-003,Customer Z,AX-4312,2024-11-05,2024-11-09,2024-11-08,29,21,8,0,0.7241379310344828
SO22008,CUST-001,Customer X,AX-4312,2024-05-09,2024-05-13,2024-05-12,29,27,2,0,0.9310344827586207
SO22009,CUST-003,Customer Z,AX-4312,2025-09-19,2025-09-23,2025-09-22,29,26,3,0,0.896551724137931
SO22010,CUST-001,Customer X,MN-5544,2025-05-21,2025-05-23,2025-05-23,21,20,1,0,0.9523809523809523
SO22011,CUST-002,Customer Y,BR-2208,2024-09-01,2024-09-05,2024-09-07,14,8,6,0,0.5714285714285714
SO22012,CUST-002,Customer Y,MN-5544,2024-04-18,2024-04-22,2024-04-24,18,10,8,0,0.5555555555555556
SO22013,CUST-001,Customer X,MN-5544,2025-02-05,2025-02-06,2025-02-08,33,26,7,0,0.7878787878787878
SO22014,CUST-001,Customer X,AX-4312,2024-10-22,2024-10-24,2024-10-23,5,3,2,0,0.6
SO22015,CUST-003,Customer Z,BR-2208,2025-05-18,2025-05-22,2025-05-23,7,7,0,0,1.0
SO22016,CUST-001,Customer X,AX-4312,2024-05-06,2024-05-07,2024-05-08,25,25,0,0,1.0
SO22017,CUST-002,Customer Y,ZX-9910,2025-04-28,2025-05-02,2025-05-02,34,29,5,0,0.8529411764705882
