snapshot_date,warehouse_id,warehouse_name,location,part_number,sku_family,on_hand_qty,available_qty,safety_stock,reorder_point,days_of_supply,stockout_flag,age_days
2024-05-29,WH-02,Warehouse WH-02,A2-05,BR-2208,BR,407,326,170,220,62,1,271
2025-02-13,WH-01,Warehouse WH-01,A4-02,ZX-9910,ZX,560,474,114,235,47,1,316
2025-05-17,WH-01,Warehouse WH-01,A1-01,AX-4312,AX,76,29,102,259,41,0,198
2026-01-13,WH-01,Warehouse WH-01,A2-02,CL-7781,CL,406,376,188,268,24,1,9
2025-04-19,WH-03,Warehouse WH-03,A3-05,CL-7781,CL,131,55,177,250,28,1,117
2026-01-13,WH-01,Warehouse WH-01,A1-03,ZX-9910,ZX,353,339,87,295,88,1,308
2025-03-03,WH-01,Warehouse WH-01,A2-02,BR-2208,BR,507,453,116,251,55,1,185
2024-10-06,WH-01,Warehouse WH-01,A4-05,ZX-9910,ZX,477,441,155,126,55,1,293
2024-08-17,WH-01,Warehouse WH-01,A2-05,AX-4312,AX,211,151,154,233,39,1,151
2024-09-09,WH-03,Warehouse WH-03,A1-03,AX-4312,AX,435,352,163,130,66,0,177
2025-11-29,WH-03,Warehouse WH-03,A4-05,MN-5544,MN,311,258,110,172,86,1,317
2025-07-10,WH-02,Warehouse WH-02,A1-05,CL-7781,CL,383,342,108,274,44,0,362
2024-05-23,WH-02,Warehouse WH-02,A5-04,BR-2208,BR,485,433,131,157,44,0,182
2025-11-13,WH-02,Warehouse WH-02,A4-02,AX-4312,AX,339,263,169,282,46,1,92
2025-11-09,WH-01,Warehouse WH-01,A2-02,MN-5544,MN,104,26,134,191,11,0,251
2024-11-29,WH-03,Warehouse WH-03,A3-01,BR-2208,BR,190,144,190,126,64,1,320
2025-04-25,WH-02,Warehouse WH-02,A5-03,BR-2208,BR,523,488,108,258,53,1,85
2025-07-18,WH-03,Warehouse WH-03,A2-01,AX-4312,AX,585,490,126,280,81,0,121
2026-02-26,WH-03,Warehouse WH-03,A2-05,BR-2208,BR,554,537,153,172,39,0,200
2024-09-16,WH-01,Warehouse WH-01,A1-03,CL-7781,CL,548,508,176,168,10,1,153
2024-07-03,WH-02,Warehouse WH-02,A4-05,BR-2208,BR,105,65,115,121,83,1,195
2024-04-30,WH-01,Warehouse WH-01,A5-01,ZX-9910,ZX,564,546,194,145,54,0,51
2024-09-19,WH-02,Warehouse WH-02,A5-01,BR-2208,BR,494,470,193,136,74,1,189
2024-12-09,WH-02,Warehouse WH-02,A2-03,MN-5544,MN,45,0,129,194,11,1,48
2024-11-11,WH-02,Warehouse WH-02,A3-02,CL-7781,CL,376,321,87,133,87,1,245
2024-05-23,WH-02,Warehouse WH-02,A5-03,CL-7781,CL,565,466,96,292,5,0,9
2025-09-14,WH-01,Warehouse WH-01,A2-01,MN-5544,MN,113,94,194,202,21,1,33
2026-02-26,WH-03,Warehouse WH-03,A2-03,CL-7781,CL,132,109,142,145,89,1,33
2025-06-30,WH-03,Warehouse WH-03,A4-02,BR-2208,BR,237,220,97,285,33,0,305
2024-10-20,WH-03,Warehouse WH-03,A5-03,ZX-9910,ZX,433,419,187,299,68,0,19
2025-07-19,WH-01,Warehouse WH-01,A2-02,CL-7781,CL,103,28,155,225,25,0,37
2024-10-03,WH-02,Warehouse WH-02,A1-02,BR-2208,BR,347,305,88,133,3,0,184
2025-10-06,WH-01,Warehouse WH-01,A4-02,CL-7781,CL,281,229,120,201,21,0,295
2025-02-10,WH-02,Warehouse WH-02,A5-02,CL-7781,CL,207,185,172,188,75,0,318
2025-11-16,WH-03,Warehouse WH-03,A2-05,ZX-9910,ZX,436,392,106,235,34,1,41
2024-07-10,WH-01,Warehouse WH-01,A5-03,ZX-9910,ZX,105,32,139,161,51,0,11
2025-10-22,WH-02,Warehouse WH-02,A1-04,BR-2208,BR,215,151,155,166,14,0,180
2024-10-13,WH-02,Warehouse WH-02,A4-02,AX-4312,AX,159,80,181,129,17,0,143
2025-12-22,WH-02,Warehouse WH-02,A4-02,AX-4312,AX,166,110,89,190,17,1,273
2024-04-26,WH-01,Warehouse WH-01,A2-05,AX-4312,AX,375,360,198,197,3,0,108
2024-03-29,WH-03,Warehouse WH-03,A3-05,AX-4312,AX,50,0,125,235,55,0,355
2024-11-18,WH-03,Warehouse WH-03,A3-05,CL-7781,CL,75,45,195,200,72,0,218
2024-11-04,WH-01,Warehouse WH-01,A2-02,BR-2208,BR,451,437,194,230,58,1,158
2025-12-18,WH-02,Warehouse WH-02,A2-04,ZX-9910,ZX,559,504,121,143,52,0,290
2025-02-02,WH-02,Warehouse WH-02,A3-01,ZX-9910,ZX,443,361,82,187,11,0,306
2025-08-27,WH-02,Warehouse WH-02,A4-01,AX-4312,AX,337,319,123,280,38,0,113
2025-03-02,WH-02,Warehouse WH-02,A2-03,CL-7781,CL,64,30,115,285,39,0,153
2025-09-04,WH-02,Warehouse WH-02,A5-01,CL-7781,CL,319,307,147,189,75,0,200
2024-05-24,WH-01,Warehouse WH-01,A3-01,AX-4312,AX,437,340,183,235,9,1,113
2024-10-06,WH-01,Warehouse WH-01,A3-02,ZX-9910,ZX,548,490,187,140,20,1,129
2024-03-31,WH-01,Warehouse WH-01,A2-03,BR-2208,BR,482,424,107,227,9,0,226
2025-08-30,WH-03,Warehouse WH-03,A5-03,BR-2208,BR,208,177,145,219,25,0,191
2025-08-13,WH-03,Warehouse WH-03,A4-05,MN-5544,MN,217,173,197,273,21,1,221
2025-01-17,WH-03,Warehouse WH-03,A2-02,AX-4312,AX,434,411,190,211,12,0,139
2025-01-29,WH-01,Warehouse WH-01,A5-01,MN-5544,MN,22,0,159,211,38,0,198
2025-11-25,WH-03,Warehouse WH-03,A2-04,ZX-9910,ZX,122,94,113,244,57,0,6
2025-07-15,WH-03,Warehouse WH-03,A3-05,BR-2208,BR,303,240,199,132,36,0,70
2025-11-01,WH-02,Warehouse WH-02,A4-05,ZX-9910,ZX,288,213,136,174,13,0,307
2025-07-18,WH-01,Warehouse WH-01,A2-04,AX-4312,AX,35,31,198,144,81,0,19
2025-09-08,WH-02,Warehouse WH-02,A4-02,ZX-9910,ZX,34,1,133,293,6,0,199
2025-12-26,WH-03,Warehouse WH-03,A2-04,ZX-9910,ZX,545,490,162,216,26,0,241
2024-06-27,WH-02,Warehouse WH-02,A3-05,ZX-9910,ZX,169,79,117,273,59,0,280
2024-03-31,WH-03,Warehouse WH-03,A5-02,MN-5544,MN,366,346,139,209,20,1,266
2024-08-18,WH-02,Warehouse WH-02,A2-04,AX-4312,AX,149,88,140,199,17,1,140
2026-02-10,WH-03,Warehouse WH-03,A4-05,BR-2208,BR,507,468,102,287,74,1,50
2024-11-05,WH-01,Warehouse WH-01,A5-03,CL-7781,CL,9,0,83,248,43,0,104
2026-01-06,WH-02,Warehouse WH-02,A3-05,AX-4312,AX,141,101,121,132,29,0,174
2025-09-06,WH-01,Warehouse WH-01,A2-02,ZX-9910,ZX,131,104,162,248,36,0,269
2025-06-16,WH-01,Warehouse WH-01,A2-02,BR-2208,BR,250,246,176,133,80,1,160
2025-04-14,WH-02,Warehouse WH-02,A1-02,ZX-9910,ZX,177,151,114,122,4,0,131
2024-09-26,WH-03,Warehouse WH-03,A5-02,MN-5544,MN,80,22,153,248,28,0,138
2024-11-03,WH-01,Warehouse WH-01,A5-02,CL-7781,CL,454,452,86,128,69,0,237
2024-11-23,WH-02,Warehouse WH-02,A5-01,ZX-9910,ZX,573,512,182,129,87,0,204
2024-09-29,WH-02,Warehouse WH-02,A4-01,ZX-9910,ZX,317,241,183,175,49,0,16
2026-02-06,WH-03,Warehouse WH-03,A1-03,MN-5544,MN,72,0,172,256,33,1,203
2024-04-23,WH-01,Warehouse WH-01,A4-03,BR-2208,BR,550,474,198,206,25,1,208
2024-12-29,WH-01,Warehouse WH-01,A1-05,MN-5544,MN,311,264,164,257,41,1,211
2025-12-15,WH-02,Warehouse WH-02,A3-04,BR-2208,BR,570,543,199,160,66,0,62
2025-04-29,WH-03,Warehouse WH-03,A3-03,MN-5544,MN,39,0,148,221,62,1,15
2026-02-16,WH-03,Warehouse WH-03,A3-05,BR-2208,BR,123,24,82,143,41,0,48
2025-05-03,WH-02,Warehouse WH-02,A4-04,BR-2208,BR,188,141,126,224,76,0,264
2025-12-27,WH-02,Warehouse WH-02,A4-03,MN-5544,MN,205,188,187,203,23,0,321
2024-06-02,WH-01,Warehouse WH-01,A5-04,AX-4312,AX,577,498,148,269,65,1,147
2025-02-10,WH-02,Warehouse WH-02,A3-05,BR-2208,BR,405,351,185,245,62,0,13
2024-08-10,WH-01,Warehouse WH-01,A4-03,CL-7781,CL,539,473,84,219,60,0,337
2025-06-24,WH-03,Warehouse WH-03,A5-04,ZX-9910,ZX,299,254,108,187,49,0,358
2025-10-10,WH-01,Warehouse WH-01,A5-04,MN-5544,MN,195,119,99,230,18,1,229
2025-10-31,WH-03,Warehouse WH-03,A2-01,BR-2208,BR,523,435,173,198,36,1,28
2025-02-21,WH-01,Warehouse WH-01,A4-04,BR-2208,BR,371,286,139,168,38,1,186
2024-06-14,WH-01,Warehouse WH-01,A2-03,AX-4312,AX,4,0,177,221,75,1,217
2025-05-17,WH-01,Warehouse WH-01,A2-02,CL-7781,CL,536,536,174,287,68,0,69
2024-03-07,WH-03,Warehouse WH-03,A3-03,AX-4312,AX,196,181,133,137,17,0,82
2025-04-26,WH-01,Warehouse WH-01,A2-04,CL-7781,CL,3,0,174,256,31,0,228
2025-10-09,WH-02,Warehouse WH-02,A3-04,CL-7781,CL,15,0,120,149,26,0,31
2025-05-24,WH-01,Warehouse WH-01,A2-02,MN-5544,MN,508,459,94,171,38,1,20
2024-05-15,WH-02,Warehouse WH-02,A4-04,MN-5544,MN,555,467,142,237,50,1,239
2025-03-22,WH-03,Warehouse WH-03,A4-03,CL-7781,CL,71,18,88,262,48,1,163
2025-06-12,WH-03,Warehouse WH-03,A3-05,CL-7781,CL,250,184,139,217,34,1,355
2024-07-19,WH-03,Warehouse WH-03,A5-01,BR-2208,BR,584,491,198,247,12,1,361
2025-12-08,WH-01,Warehouse WH-01,A4-01,AX-4312,AX,491,412,105,270,33,1,30
2024-04-07,WH-03,Warehouse WH-03,A4-05,AX-4312,AX,547,453,186,243,86,0,181
2025-09-02,WH-03,Warehouse WH-03,A4-02,ZX-9910,ZX,214,116,139,156,61,1,120
2026-02-02,WH-01,Warehouse WH-01,A3-03,ZX-9910,ZX,436,425,114,186,38,1,230
2025-04-12,WH-03,Warehouse WH-03,A3-01,CL-7781,CL,336,297,144,191,79,1,301
2025-06-06,WH-01,Warehouse WH-01,A5-04,BR-2208,BR,199,104,193,132,79,1,97
2024-05-12,WH-03,Warehouse WH-03,A1-05,BR-2208,BR,70,0,126,212,44,1,250
2024-11-24,WH-01,Warehouse WH-01,A2-03,MN-5544,MN,253,251,133,203,78,1,166
2024-04-10,WH-03,Warehouse WH-03,A4-04,BR-2208,BR,3,0,96,284,88,1,362
2025-07-27,WH-02,Warehouse WH-02,A1-05,MN-5544,MN,104,69,137,288,8,0,86
2025-10-20,WH-01,Warehouse WH-01,A5-03,AX-4312,AX,435,339,104,299,59,1,101
2025-04-28,WH-03,Warehouse WH-03,A1-04,MN-5544,MN,578,575,172,182,32,0,211
2025-03-01,WH-03,Warehouse WH-03,A4-03,BR-2208,BR,462,412,142,199,87,1,101
2024-12-23,WH-01,Warehouse WH-01,A1-01,MN-5544,MN,128,110,180,282,63,1,81
2024-12-29,WH-01,Warehouse WH-01,A1-01,MN-5544,MN,117,32,189,142,35,1,137
2026-01-14,WH-02,Warehouse WH-02,A2-02,ZX-9910,ZX,225,148,180,186,44,0,7
2024-08-13,WH-01,Warehouse WH-01,A4-04,BR-2208,BR,127,31,178,130,45,1,214
2025-03-15,WH-01,Warehouse WH-01,A5-04,MN-5544,MN,246,164,115,237,37,0,41
2024-06-13,WH-02,Warehouse WH-02,A5-01,MN-5544,MN,347,299,94,260,53,0,33
2025-04-29,WH-01,Warehouse WH-01,A1-02,AX-4312,AX,199,168,180,237,48,1,185
2024-03-30,WH-02,Warehouse WH-02,A2-04,CL-7781,CL,214,122,81,196,16,1,123
2025-03-14,WH-01,Warehouse WH-01,A3-04,AX-4312,AX,7,0,111,186,32,0,25
2024-10-25,WH-01,Warehouse WH-01,A5-03,ZX-9910,ZX,52,0,104,152,31,1,343
2025-08-06,WH-02,Warehouse WH-02,A4-04,MN-5544,MN,238,150,128,163,48,1,269
2025-01-17,WH-02,Warehouse WH-02,A3-05,BR-2208,BR,399,309,105,294,37,0,226
2025-09-05,WH-02,Warehouse WH-02,A5-01,ZX-9910,ZX,224,210,145,147,84,1,80
2025-02-16,WH-01,Warehouse WH-01,A4-05,BR-2208,BR,237,234,151,163,46,1,282
2024-03-11,WH-02,Warehouse WH-02,A5-05,ZX-9910,ZX,351,339,148,291,53,0,269
2025-03-20,WH-02,Warehouse WH-02,A1-01,AX-4312,AX,394,358,139,151,45,1,274
2024-07-07,WH-02,Warehouse WH-02,A2-05,ZX-9910,ZX,206,187,123,283,69,1,37
2026-02-06,WH-02,Warehouse WH-02,A2-03,AX-4312,AX,382,364,130,151,22,0,122
2025-08-23,WH-02,Warehouse WH-02,A1-01,ZX-9910,ZX,128,75,168,267,58,0,237
2025-02-21,WH-03,Warehouse WH-03,A1-03,BR-2208,BR,581,512,140,182,61,0,185
2024-10-31,WH-02,Warehouse WH-02,A2-04,BR-2208,BR,222,124,198,164,15,0,5
2026-01-23,WH-03,Warehouse WH-03,A5-01,BR-2208,BR,429,419,143,211,14,0,42
2024-09-04,WH-01,Warehouse WH-01,A5-02,ZX-9910,ZX,93,89,131,269,77,1,187
2025-08-15,WH-03,Warehouse WH-03,A2-01,MN-5544,MN,484,460,195,268,64,0,324
2024-10-13,WH-02,Warehouse WH-02,A1-04,MN-5544,MN,220,174,114,126,56,1,52
2024-08-20,WH-01,Warehouse WH-01,A4-02,BR-2208,BR,365,320,88,142,3,0,265
2025-01-19,WH-03,Warehouse WH-03,A2-02,CL-7781,CL,308,241,128,167,82,0,263
2025-07-31,WH-02,Warehouse WH-02,A1-05,BR-2208,BR,30,0,175,218,61,1,5
2024-08-08,WH-03,Warehouse WH-03,A2-03,CL-7781,CL,285,264,96,257,71,1,27
2025-11-30,WH-01,Warehouse WH-01,A5-03,AX-4312,AX,126,120,102,194,8,1,101
2026-02-23,WH-01,Warehouse WH-01,A5-02,AX-4312,AX,260,190,165,249,88,0,240
2025-04-08,WH-03,Warehouse WH-03,A2-02,AX-4312,AX,523,477,185,145,45,1,326
2024-06-06,WH-01,Warehouse WH-01,A1-02,AX-4312,AX,537,524,161,221,57,1,62
2024-07-16,WH-02,Warehouse WH-02,A5-01,BR-2208,BR,506,429,109,260,40,0,293
2025-07-28,WH-01,Warehouse WH-01,A5-04,MN-5544,MN,172,87,138,147,61,0,171
2025-05-24,WH-01,Warehouse WH-01,A2-01,MN-5544,MN,442,427,148,163,66,1,19
2025-08-26,WH-01,Warehouse WH-01,A3-05,AX-4312,AX,464,414,194,260,63,0,163
2025-12-31,WH-01,Warehouse WH-01,A3-02,CL-7781,CL,294,228,152,169,53,1,308
2026-01-20,WH-03,Warehouse WH-03,A3-01,CL-7781,CL,123,95,84,193,75,1,200
2025-07-25,WH-01,Warehouse WH-01,A4-02,BR-2208,BR,507,506,147,199,58,0,325
2025-11-15,WH-02,Warehouse WH-02,A5-04,AX-4312,AX,441,407,93,262,6,1,343
2025-04-29,WH-01,Warehouse WH-01,A1-05,AX-4312,AX,123,29,185,293,63,1,297
2024-05-13,WH-01,Warehouse WH-01,A4-01,CL-7781,CL,118,100,155,228,77,0,258
2024-04-11,WH-02,Warehouse WH-02,A4-04,MN-5544,MN,531,437,88,140,8,0,165
2026-01-19,WH-03,Warehouse WH-03,A3-02,ZX-9910,ZX,28,0,114,157,75,1,68
2026-02-03,WH-03,Warehouse WH-03,A1-05,ZX-9910,ZX,130,119,111,294,63,1,43
2024-08-30,WH-03,Warehouse WH-03,A3-05,ZX-9910,ZX,293,265,134,171,19,0,35
2025-10-31,WH-01,Warehouse WH-01,A1-05,MN-5544,MN,47,0,189,150,3,0,344
2025-08-18,WH-01,Warehouse WH-01,A1-02,AX-4312,AX,307,237,130,175,21,0,108
2025-05-12,WH-03,Warehouse WH-03,A4-04,MN-5544,MN,564,559,182,201,62,0,335
2024-08-21,WH-02,Warehouse WH-02,A2-04,ZX-9910,ZX,558,463,185,297,82,0,192
2026-02-27,WH-03,Warehouse WH-03,A4-03,CL-7781,CL,552,478,94,206,3,0,1
2024-06-16,WH-03,Warehouse WH-03,A3-04,CL-7781,CL,586,493,193,258,60,0,76
2024-08-24,WH-01,Warehouse WH-01,A2-03,CL-7781,CL,259,235,151,290,40,1,108
2024-04-15,WH-03,Warehouse WH-03,A3-05,MN-5544,MN,354,270,174,219,44,1,23
2026-02-12,WH-02,Warehouse WH-02,A4-02,BR-2208,BR,22,0,134,280,77,0,103
2025-08-04,WH-01,Warehouse WH-01,A1-03,BR-2208,BR,499,440,178,199,76,0,351
2026-02-26,WH-02,Warehouse WH-02,A1-05,AX-4312,AX,580,492,100,250,48,1,343
2025-09-15,WH-01,Warehouse WH-01,A2-05,BR-2208,BR,208,167,178,210,46,0,123
2024-04-12,WH-01,Warehouse WH-01,A1-05,CL-7781,CL,515,456,169,215,29,1,47
2025-09-28,WH-02,Warehouse WH-02,A3-01,MN-5544,MN,76,0,142,150,51,0,36
2024-08-19,WH-01,Warehouse WH-01,A4-02,BR-2208,BR,423,329,139,134,78,0,216
2024-06-26,WH-03,Warehouse WH-03,A5-03,AX-4312,AX,157,128,106,159,78,0,175
2025-06-28,WH-01,Warehouse WH-01,A3-02,CL-7781,CL,345,290,133,204,9,1,239
2026-02-28,WH-01,Warehouse WH-01,A1-03,MN-5544,MN,107,38,80,260,38,0,173
2025-12-18,WH-01,Warehouse WH-01,A3-01,AX-4312,AX,104,65,174,262,50,1,181
2025-03-23,WH-03,Warehouse WH-03,A1-04,MN-5544,MN,193,119,112,204,59,0,26
2025-05-03,WH-02,Warehouse WH-02,A1-01,BR-2208,BR,477,457,128,199,71,1,199
2024-03-06,WH-01,Warehouse WH-01,A5-05,BR-2208,BR,321,285,93,227,7,1,173
2026-02-02,WH-02,Warehouse WH-02,A1-04,AX-4312,AX,80,1,176,222,35,1,188
2025-01-06,WH-01,Warehouse WH-01,A3-05,BR-2208,BR,223,221,197,214,55,0,69
2025-04-19,WH-01,Warehouse WH-01,A1-01,AX-4312,AX,539,525,192,150,59,1,338
2024-06-19,WH-01,Warehouse WH-01,A2-03,MN-5544,MN,496,443,147,294,42,0,86
2024-05-05,WH-03,Warehouse WH-03,A3-01,BR-2208,BR,576,488,133,237,11,0,22
2024-04-28,WH-03,Warehouse WH-03,A5-05,AX-4312,AX,372,288,115,177,20,1,184
2026-02-15,WH-03,Warehouse WH-03,A2-05,BR-2208,BR,561,472,183,246,74,0,15
2025-10-14,WH-01,Warehouse WH-01,A2-01,CL-7781,CL,328,302,87,297,88,0,36
2025-01-07,WH-03,Warehouse WH-03,A2-02,BR-2208,BR,204,153,90,127,57,1,174
2024-05-09,WH-02,Warehouse WH-02,A1-04,ZX-9910,ZX,495,418,176,249,64,1,267
2025-02-26,WH-03,Warehouse WH-03,A5-04,BR-2208,BR,351,273,155,183,55,1,214
2025-01-28,WH-03,Warehouse WH-03,A2-05,ZX-9910,ZX,493,480,162,252,25,1,102
2025-04-27,WH-02,Warehouse WH-02,A5-02,AX-4312,AX,377,307,196,201,2,1,266
2025-09-30,WH-01,Warehouse WH-01,A4-05,AX-4312,AX,491,490,139,164,8,1,119
2024-12-17,WH-01,Warehouse WH-01,A1-01,BR-2208,BR,470,399,100,216,47,0,203
2025-08-01,WH-01,Warehouse WH-01,A1-04,AX-4312,AX,349,346,113,206,32,0,259
2025-08-25,WH-03,Warehouse WH-03,A3-01,ZX-9910,ZX,475,408,136,233,76,1,33
2026-02-02,WH-01,Warehouse WH-01,A3-01,AX-4312,AX,387,358,149,168,30,1,82
2024-03-24,WH-02,Warehouse WH-02,A1-03,MN-5544,MN,143,91,85,143,89,1,277
2024-07-09,WH-01,Warehouse WH-01,A3-03,MN-5544,MN,519,484,88,159,85,0,129
2024-03-28,WH-03,Warehouse WH-03,A5-04,BR-2208,BR,500,433,153,273,40,0,364
2024-04-23,WH-02,Warehouse WH-02,A4-01,MN-5544,MN,450,447,85,192,26,1,85
2025-04-06,WH-03,Warehouse WH-03,A3-05,MN-5544,MN,386,352,193,178,38,0,203
2025-11-10,WH-03,Warehouse WH-03,A3-02,MN-5544,MN,201,102,93,164,48,1,118
2025-03-10,WH-02,Warehouse WH-02,A5-02,AX-4312,AX,420,392,178,203,85,1,187
2024-09-26,WH-03,Warehouse WH-03,A4-05,AX-4312,AX,112,70,112,138,8,0,11
2024-10-01,WH-01,Warehouse WH-01,A2-01,BR-2208,BR,7,0,192,267,38,0,235
2025-07-02,WH-02,Warehouse WH-02,A3-03,ZX-9910,ZX,254,181,151,225,20,0,267
2026-02-17,WH-03,Warehouse WH-03,A4-05,MN-5544,MN,553,458,169,171,37,1,137
2024-10-09,WH-02,Warehouse WH-02,A2-04,AX-4312,AX,418,352,174,254,2,0,232
2024-03-31,WH-03,Warehouse WH-03,A4-02,AX-4312,AX,331,238,197,213,41,0,343
2025-08-30,WH-02,Warehouse WH-02,A2-01,ZX-9910,ZX,592,516,176,243,77,1,195
2024-07-06,WH-02,Warehouse WH-02,A4-04,ZX-9910,ZX,41,0,133,197,64,1,125
2025-07-11,WH-01,Warehouse WH-01,A3-04,ZX-9910,ZX,140,114,138,184,64,0,293
2025-11-30,WH-02,Warehouse WH-02,A2-03,ZX-9910,ZX,235,161,152,243,71,1,94
2026-01-29,WH-02,Warehouse WH-02,A1-05,MN-5544,MN,66,19,182,210,65,1,90
2025-12-02,WH-03,Warehouse WH-03,A5-02,BR-2208,BR,437,387,117,293,10,0,87
2024-12-15,WH-02,Warehouse WH-02,A5-01,ZX-9910,ZX,51,1,101,192,83,1,68
2025-04-30,WH-01,Warehouse WH-01,A3-05,ZX-9910,ZX,516,434,189,240,29,0,262
2025-10-29,WH-03,Warehouse WH-03,A3-05,AX-4312,AX,569,527,199,191,37,0,314
2025-12-01,WH-01,Warehouse WH-01,A2-02,CL-7781,CL,382,346,161,273,42,1,110
2026-02-07,WH-03,Warehouse WH-03,A3-04,BR-2208,BR,150,104,146,250,12,0,139
2025-02-16,WH-01,Warehouse WH-01,A4-05,ZX-9910,ZX,238,189,136,246,46,0,121
2025-12-25,WH-03,Warehouse WH-03,A1-03,MN-5544,MN,197,152,95,298,11,0,253
2025-04-27,WH-02,Warehouse WH-02,A5-05,BR-2208,BR,313,295,111,169,72,0,169
2025-04-14,WH-02,Warehouse WH-02,A1-02,ZX-9910,ZX,581,561,196,145,1,0,227
2024-09-27,WH-01,Warehouse WH-01,A4-05,AX-4312,AX,483,419,89,214,37,0,297
2024-05-17,WH-03,Warehouse WH-03,A1-02,CL-7781,CL,500,424,124,242,88,0,193
2025-07-29,WH-03,Warehouse WH-03,A4-02,AX-4312,AX,496,413,87,168,89,0,114
2026-02-03,WH-01,Warehouse WH-01,A3-03,BR-2208,BR,525,464,122,274,27,1,242
2024-11-11,WH-01,Warehouse WH-01,A3-03,ZX-9910,ZX,486,412,191,167,67,0,192
2025-04-20,WH-02,Warehouse WH-02,A2-04,BR-2208,BR,118,95,88,255,59,0,171
2024-05-27,WH-01,Warehouse WH-01,A1-01,ZX-9910,ZX,131,124,121,168,6,0,170
2025-02-24,WH-02,Warehouse WH-02,A4-01,BR-2208,BR,337,251,148,233,27,0,322
2024-06-08,WH-02,Warehouse WH-02,A2-05,CL-7781,CL,506,448,107,271,51,0,75
2024-09-28,WH-02,Warehouse WH-02,A1-03,ZX-9910,ZX,91,52,147,225,16,1,86
2025-08-24,WH-02,Warehouse WH-02,A1-04,BR-2208,BR,226,164,135,199,24,0,28
2024-06-06,WH-02,Warehouse WH-02,A1-01,MN-5544,MN,120,28,164,231,89,0,31
2025-06-06,WH-02,Warehouse WH-02,A4-03,CL-7781,CL,226,177,165,243,5,1,269
2025-05-25,WH-03,Warehouse WH-03,A4-04,AX-4312,AX,287,221,158,210,30,1,281
2025-10-26,WH-02,Warehouse WH-02,A4-02,BR-2208,BR,411,350,101,187,15,1,191
2024-12-29,WH-01,Warehouse WH-01,A5-01,AX-4312,AX,584,522,141,187,48,1,63
2025-02-16,WH-03,Warehouse WH-03,A2-03,AX-4312,AX,452,447,137,170,12,0,126
2025-07-10,WH-03,Warehouse WH-03,A2-03,ZX-9910,ZX,264,258,108,298,84,1,183
2024-06-26,WH-01,Warehouse WH-01,A1-03,BR-2208,BR,442,387,101,265,58,1,241
2025-03-15,WH-03,Warehouse WH-03,A1-02,BR-2208,BR,286,231,114,145,68,1,240
2024-08-13,WH-01,Warehouse WH-01,A3-05,MN-5544,MN,417,342,95,242,42,0,317
2024-11-24,WH-02,Warehouse WH-02,A4-01,BR-2208,BR,555,521,187,210,1,1,299
2024-08-23,WH-01,Warehouse WH-01,A5-03,BR-2208,BR,287,225,112,214,77,0,322
2025-11-04,WH-01,Warehouse WH-01,A4-01,AX-4312,AX,29,20,102,216,39,0,248
2025-05-15,WH-02,Warehouse WH-02,A3-01,CL-7781,CL,412,383,113,299,81,1,5
2025-12-18,WH-01,Warehouse WH-01,A3-05,ZX-9910,ZX,213,182,103,258,11,0,160
2025-04-09,WH-03,Warehouse WH-03,A5-05,MN-5544,MN,594,568,111,180,25,1,192
2024-12-06,WH-02,Warehouse WH-02,A2-01,AX-4312,AX,155,116,195,210,14,1,42
2024-05-20,WH-02,Warehouse WH-02,A1-01,MN-5544,MN,294,293,160,120,32,0,125
2025-07-05,WH-02,Warehouse WH-02,A3-05,ZX-9910,ZX,63,0,110,201,78,0,142
2025-09-26,WH-02,Warehouse WH-02,A5-03,ZX-9910,ZX,215,147,95,173,13,1,336
2025-01-15,WH-02,Warehouse WH-02,A1-05,CL-7781,CL,78,48,148,268,30,0,38
2025-11-18,WH-03,Warehouse WH-03,A1-05,MN-5544,MN,156,80,111,231,62,1,91
2025-08-09,WH-02,Warehouse WH-02,A5-05,BR-2208,BR,48,16,83,265,70,1,364
2025-09-02,WH-03,Warehouse WH-03,A1-05,MN-5544,MN,441,351,169,175,20,0,220
2024-11-27,WH-03,Warehouse WH-03,A4-04,MN-5544,MN,496,410,89,234,22,0,172
2025-07-26,WH-02,Warehouse WH-02,A2-04,MN-5544,MN,8,0,83,289,65,1,169
2025-01-02,WH-01,Warehouse WH-01,A4-05,ZX-9910,ZX,310,221,97,263,87,1,346
2025-09-27,WH-02,Warehouse WH-02,A2-02,CL-7781,CL,555,551,108,245,4,0,355
2025-02-09,WH-02,Warehouse WH-02,A5-04,ZX-9910,ZX,213,165,151,204,8,1,116
2025-01-30,WH-03,Warehouse WH-03,A1-05,ZX-9910,ZX,421,417,164,180,8,1,18
2024-07-26,WH-02,Warehouse WH-02,A1-05,BR-2208,BR,387,384,116,246,15,1,213
2024-12-01,WH-02,Warehouse WH-02,A2-03,MN-5544,MN,559,514,125,167,59,1,120
2024-04-14,WH-03,Warehouse WH-03,A1-01,BR-2208,BR,530,474,98,161,5,1,282
2025-08-16,WH-01,Warehouse WH-01,A3-01,CL-7781,CL,585,498,141,228,7,1,343
2024-04-04,WH-02,Warehouse WH-02,A3-02,CL-7781,CL,237,211,121,192,56,0,198
2025-06-24,WH-01,Warehouse WH-01,A2-03,AX-4312,AX,314,277,164,202,89,0,342
2026-01-17,WH-01,Warehouse WH-01,A1-05,BR-2208,BR,452,452,129,256,53,1,84
2024-12-23,WH-03,Warehouse WH-03,A1-01,CL-7781,CL,35,0,106,265,18,1,137
